year,species_code,sex,sex_desc,iss,nss,nhls
2008,21720,4,total_post,253.0533477640894,1213,117
2008,21720,12,female_male,527.1037961152346,1191,117
2008,21740,0,total_pre,450.86408646362247,1241,200
2008,21740,1,male,296.06128968604463,514,173
2008,21740,2,female,262.19730772607903,558,175
2008,21740,4,total_post,413.76599360080826,1241,200
2008,21740,12,female_male,583.1592337409141,1072,183
2009,21720,0,total_pre,217.04398087644077,1412,135
2009,21720,1,male,375.42448788679786,692,117
2009,21720,2,female,435.8287060679998,699,128
2009,21720,4,total_post,216.13066593461147,1412,135
2009,21720,12,female_male,906.0557479361921,1391,135
2009,21740,0,total_pre,249.10618963033474,1342,221
2009,21740,1,male,164.58005716016368,495,171
2009,21740,2,female,155.77530830601597,563,179
2009,21740,4,total_post,240.54194503347978,1342,221
2009,21740,12,female_male,334.90572372088104,1058,188
2010,21720,0,total_pre,193.4781515295963,1467,160
2010,21720,1,male,153.06435904552836,700,120
2010,21720,2,female,183.9892076601697,745,141
2010,21720,4,total_post,189.1991002691124,1467,160
2010,21720,12,female_male,388.42334370872254,1445,154
2010,21740,0,total_pre,301.6455091432103,1385,214
2010,21740,1,male,239.05320105054085,557,193
2010,21740,2,female,237.92728103724272,620,200
2010,21740,4,total_post,295.36650686329483,1385,214
2010,21740,12,female_male,522.5676683341557,1177,204
2011,21720,0,total_pre,211.11291606899945,1253,114
2011,21720,1,male,237.17597162055415,604,107
2011,21720,2,female,210.10668317640503,644,102
2011,21720,4,total_post,210.7970471422115,1253,114
2011,21720,12,female_male,520.5391606802036,1248,114
2011,21740,0,total_pre,400.87280045057935,1740,267
2011,21740,1,male,381.6214517378434,732,242
2011,21740,2,female,382.97944682171595,801,247
2011,21740,4,total_post,387.64008912569,1740,267
2011,21740,12,female_male,829.6843240084556,1533,257
2012,21720,0,total_pre,160.78184304503384,1301,134
2012,21720,1,male,172.68351389224216,625,118
2012,21720,2,female,168.18944386644486,657,123
2012,21720,4,total_post,157.98253939334262,1301,134
2012,21720,12,female_male,387.77984297155035,1282,134
2012,21740,0,total_pre,418.1504441348291,1785,267
2012,21740,1,male,303.075931070861,727,250
2012,21740,2,female,328.7426314064869,773,252
2012,21740,4,total_post,406.507610906798,1785,267
2012,21740,12,female_male,689.5041192409486,1500,261
2013,21720,0,total_pre,139.805200143212,1418,129
2013,21720,1,male,139.2435605269924,679,103
2013,21720,2,female,126.21774365710225,710,117
